Fitness,Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt,term,termMin,termMax,Pct,State
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7085.01605556491,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7084.77528403085,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7084.53617853915,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7084.29873458891,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7084.06294761189,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7083.82881297282,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7083.59632596969,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7083.36548183413,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7083.13627573171,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7082.90870276224,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7082.68275796012,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7082.45843629464,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7082.23573267032,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7082.01464192723,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7081.79515884128,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7081.57727812457,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7081.36099442573,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7081.14630233019,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7080.93319636053,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7080.72167097681,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7080.51172057688,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7080.30333949671,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7080.0965220107,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7079.89126233204,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7079.68755461298,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7079.48539294521,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7079.28477136016,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7079.08568382933,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7078.88812426461,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7078.69208651864,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7078.49756438512,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7078.30455159913,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7078.11304183748,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7077.92302871905,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7077.73450580511,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7077.54746659965,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7077.36190454975,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7077.17781304586,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7076.99518542222,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7076.81401495711,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7076.63429487326,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7076.45601833818,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7076.27917846446,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7076.10376831018,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7075.9297808792,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7075.75720912154,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7075.58604593372,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7075.4162841591,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7075.24791658826,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7075.0809359593,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7074.91533495824,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7074.75110621937,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7074.58824232557,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7074.42673580869,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7074.26657914994,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7074.10776478017,NaN,NaN,NaN,,
-1000000,0,0,0,0,1,0,0,-145.032558755095,14.2694766027387,7260,17.7119940682238,0.445586200710899,7073.9502850803,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7073.79413238166,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7073.64114163369,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7073.49322365192,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7073.35050635027,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7073.21309695155,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7073.08105865652,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.95433905277,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.83272777777,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.71594153443,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.60367695811,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.49562083502,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.39144851054,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.29082559957,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.19341012918,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.09885487997,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7072.00680959099,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.91692299275,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.82884466846,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.7422267532,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.65672547886,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.57200257034,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.48772649691,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.40357358306,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.31922898368,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.23438752912,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.14875444639,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7071.06204596287,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.97398979948,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.88432556012,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.79280502463,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.69919235208,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.60326420169,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.50480977799,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.40363080724,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.29954145144,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.19236816622,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7070.0819495088,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7069.96813590148,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7069.85078935635,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7069.72978316604,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7069.60500156552,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7069.47633936937,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7069.34370158856,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7069.20700303069,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7069.06616788737,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7068.92112931165,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7068.77182898893,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7068.61821670379,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7068.46024990531,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7068.29789327316,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7068.13111828651,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7067.95990279748,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7067.78423061087,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7067.60409107155,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7067.41947866075,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7067.23039260251,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7067.03683648104,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7066.83881786999,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7066.63634797425,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7066.42944128483,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7066.21811524738,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7066.00238994465,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7065.78228779312,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7065.55783325414,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7065.32905255951,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7065.09597345166,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7064.85862493835,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7064.61703706181,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7064.37124068218,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7064.12126727505,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7063.86714874284,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7063.60891723985,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7063.34660501047,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7063.08024424043,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7062.80986692055,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7062.53550472267,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7062.25718888736,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7061.97495012292,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7061.68881851528,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7061.3988234483,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7061.10499353407,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7060.80735655263,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7060.5059394008,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7060.20076804941,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7059.89186750875,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7059.57926180152,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7059.2629739429,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7058.94302592733,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7058.61943872147,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7058.29223226294,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7057.96142546437,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7057.62703622239,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7057.28908143105,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7056.94757699941,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7056.60253787276,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7056.25397805722,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7055.90191064729,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7055.54634785606,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7055.18730104766,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7054.82478077178,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7054.45879679981,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7054.08935816244,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7053.71647318839,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7053.34014954401,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7052.9603942736,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7052.57721384011,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7052.19061416612,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7051.80060067484,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7051.40717833101,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7051.01035168153,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7050.61012489557,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7050.20650180423,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7049.79948593946,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7049.38908057214,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7048.97528874937,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7048.5581133307,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7048.13755702336,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7047.71362241635,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7047.28631201337,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7046.85562826454,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7046.4215735969,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7045.98415044357,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7045.54336127169,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7045.09920860896,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7044.65169506902,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7044.20082337528,NaN,NaN,NaN,,
-1000000,0,0,0,0,0,0,0,116.444818197825,42.759992197726,7260,-18.7876437267373,0.646313010111265,7043.7465963837,NaN,NaN,NaN,,
